Sitio,Grupo,Tipo,Fecha,Transecto,Bloque,Numero,SHJ ID,FVE ID,DFM ID,Codigo,Largo,Swab,Dedo,Recap,Foto,Muerto,Notas
AZ-C,Aniseto-Caucho,C,18/11/22,1,B,842,dengry,scitsa,,0040,3.1,Y,Y,N,842,colectado,Dendropsophus gryllatus
AZ-C,Aniseto-Caucho,C,18/11/22,1,B,843,scitsa,scitsa,,0040,4.1,Y,Y,N,843,,
AZ-C,Aniseto-Caucho,C,18/11/22,1,B,844,priach,priach,,0040,2.9,Y,Y,N,844,,
AZ-C,Aniseto-Caucho,C,18/11/22,1,D,R176,priach,priach,,0040,NA,N,N,Y,R176,,
AZ-C,Aniseto-Caucho,C,18/11/22,3,C,845,priach,priach,,0040,2.3,Y,Y,N,838,,
AZ-C,Aniseto-Caucho,C,18/11/22,3,D,846,priach,priach,,0040,2.7,Y,Y,N,846,,garganta deformada
AZ-C,Aniseto-Caucho,C,18/11/22,3,D,847,priach,priach,,0040,2.4,Y,Y,N,838,,
LG-N,Aniseto-Caucho,N,19/11/22,1,A,848,priach,priach,,0002,2.4,Y,Y,N,848,,
LG-N,Aniseto-Caucho,N,19/11/22,1,A,R177,priach,priach,,0002,NA,N,N,Y,R177,,
LG-N,Aniseto-Caucho,N,19/11/22,1,B,R178,barpul,barpul,,0002,NA,N,N,Y,R178,,
LG-N,Aniseto-Caucho,N,19/11/22,1,C,849,barpul,barpul,,0002,2.3,Y,Y,N,R178,,
LG-N,Aniseto-Caucho,N,19/11/22,1,C,R179,priach,priach,,0002,NA,N,N,Y,R179,,
LG-N,Aniseto-Caucho,N,19/11/22,1,C,850,priach,priach,,0002,3.3,Y,Y,N,850,,
LG-N,Aniseto-Caucho,N,19/11/22,1,C,851,priach,priach,,0002,2.4,Y,Y,N,851,,
LG-N,Aniseto-Caucho,N,19/11/22,1,C,R180,priach,priach,,0002,NA,N,N,Y,851,,
LG-N,Aniseto-Caucho,N,19/11/22,1,D,R181,priach,priach,,0002,NA,N,N,Y,851,,
LG-N,Aniseto-Caucho,N,19/11/22,2,B,R182,priach,priach,,0002,NA,N,N,Y,851,,
LG-N,Aniseto-Caucho,N,19/11/22,2,B,852,boaboa,boaboa,,0002,8.1,Y,Y,N,852,,
LG-N,Aniseto-Caucho,N,19/11/22,2,C,853,priach,priach,,0002,2.5,Y,Y,N,851,,
LG-N,Aniseto-Caucho,N,19/11/22,2,C,854,priach,priach,,0002,2.2,Y,Y,N,851,,
LG-N,Aniseto-Caucho,N,19/11/22,3,B,855,priach,priach,,0002,2.5,Y,Y,N,855,,
LG-N,Aniseto-Caucho,N,19/11/22,3,C,856,priach,priach,,0002,3.6,Y,Y,N,851,,
LG-N,Aniseto-Caucho,N,19/11/22,3,C,R183,priach,priach,,0002,NA,N,N,Y,848,,
LG-N,Aniseto-Caucho,N,19/11/22,3,C,857,priach,priach,,0002,2.6,Y,Y,N,851,,
LG-N,Aniseto-Caucho,N,19/11/22,3,C,858,dengry,scitsa,,0002,2.0,Y,Y,N,858,,
LG-N,Aniseto-Caucho,N,19/11/22,3,D,859,priach,priach,,0002,2.5,Y,Y,N,850,,
LG-N,Aniseto-Caucho,N,19/11/22,3,D,860,priach,priach,,0002,2.7,Y,Y,N,851,,
LG-N,Aniseto-Caucho,N,19/11/22,3,D,R184,boaboa,boaboa,,0002,NA,N,N,Y,852,,
LG-N,Aniseto-Caucho,N,19/11/22,4,A,861,priach,priach,,0002,3.5,Y,Y,N,851,,
LG-N,Aniseto-Caucho,N,19/11/22,4,B,862,priach,priach,,0002,3.7,Y,Y,N,851,,
LG-N,Aniseto-Caucho,N,19/11/22,4,B,R185,barpul,barpul,,0002,NA,N,N,Y,R178,,
LG-N,Aniseto-Caucho,N,19/11/22,4,C,863,barpul,barpul,,0002,2.0,Y,Y,N,R178,,
LG-N,Aniseto-Caucho,N,19/11/22,4,C,R186,priach,priach,,0002,NA,N,N,Y,851,,
LG-C,Aniseto-Caucho,C,19/11/22,1,A,864,priach,priach,,0003,2.3,Y,Y,N,850,,
LG-C,Aniseto-Caucho,C,19/11/22,1,C,R187,priach,priach,,0003,NA,N,N,Y,851,,
LG-C,Aniseto-Caucho,C,19/11/22,2,B,865,priach,priach,,0003,2.0,Y,Y,N,851,,
LG-C,Aniseto-Caucho,C,19/11/22,2,C,866,priach,priach,,0003,2.0,Y,Y,N,851,,
LG-C,Aniseto-Caucho,C,19/11/22,3,A,R188,priach,priach,,0003,NA,N,N,Y,848,,
LG-C,Aniseto-Caucho,C,19/11/22,3,B,867,priach,priach,,0003,3.5,Y,Y,N,867,,
LG-C,Aniseto-Caucho,C,19/11/22,3,D,868,barpul,barpul,,0003,2.5,Y,Y,N,R178,,
LG-C,Aniseto-Caucho,C,19/11/22,3,D,869,priach,priach,,0003,3.2,Y,Y,N,851,,
LG-C,Aniseto-Caucho,C,19/11/22,4,A,870,priach,priach,,0003,2.2,Y,Y,N,850,,
LG-C,Aniseto-Caucho,C,19/11/22,4,C,871,priach,priach,,0003,2.2,Y,Y,N,867,,
LG-C,Aniseto-Caucho,C,19/11/22,4,C,R189,priach,priach,,0003,NA,N,N,Y,867,,
LG-C,Aniseto-Caucho,C,19/11/22,4,D,872,priach,priach,,0003,2.1,Y,Y,N,850,,
LG-C,Aniseto-Caucho,C,19/11/22,4,D,873,boapel,boapel,,0003,5.5,Y,Y,N,873,,
GP-C,Aniseto-Caucho,C,21/11/22,1,B,874,priach,priach,,4000,2.9,Y,Y,N,874,,
GP-C,Aniseto-Caucho,C,21/11/22,1,C,875,priach,priach,,4000,2.2,Y,Y,N,875,,
GP-C,Aniseto-Caucho,C,21/11/22,2,A,876,pri?,prisub,,4000,2.5,Y,Y,N,876,,"liberado, igual a otro colectado"
GP-C,Aniseto-Caucho,C,21/11/22,2,A,877,priach,priach,,4000,3.6,Y,Y,N,877,,
GP-C,Aniseto-Caucho,C,21/11/22,2,B,878,priach,priach,,4000,3.6,Y,Y,N,874,,
GP-C,Aniseto-Caucho,C,21/11/22,2,C,879,priach,priach,,4000,2.8,Y,Y,N,879,,
GP-C,Aniseto-Caucho,C,21/11/22,2,C,880,priach,priach,,4000,3.0,Y,Y,N,880,,
GP-C,Aniseto-Caucho,C,21/11/22,3,B,881,priach,priach,,4000,2.5,Y,Y,N,880,,
GP-C,Aniseto-Caucho,C,21/11/22,3,D,882,priach,priach,,4000,2.8,Y,Y,N,882,,
GP-C,Aniseto-Caucho,C,21/11/22,3,D,883,priach,priach,,4000,2.8,Y,Y,N,879,,
GP-C,Aniseto-Caucho,C,21/11/22,4,B,884,priach,priach,,4000,2.5,Y,Y,N,880,,
GP-C,Aniseto-Caucho,C,21/11/22,4,D,885,priach,priach,,4000,2.8,Y,Y,N,879,,
GP-C,Aniseto-Caucho,C,21/11/22,4,D,886,priach,priach,,4000,3.5,Y,Y,N,886,,
GP-N,Aniseto-Caucho,C,21/11/22,1,C,887,pri?,pri?,,3000,1.9,Y,Y,N,887,,liberado
GP-N,Aniseto-Caucho,C,21/11/22,2,D,888,pri?,pri?,,3000,2.4,Y,Y,N,888,colectado,
GP-N,Aniseto-Caucho,C,21/11/22,3,B,889,priach,priach,,3000,2.8,Y,Y,N,880,,
GP-N,Aniseto-Caucho,C,21/11/22,3,D,890,priach,priach,,3000,3.8,Y,Y,N,890,,
PM-C,Aniseto-Caucho,C,22/11/22,1,B,891,leplab,leplab,,0020,5.5,Y,Y,N,891,,Leptodactylus labrosus
PM-C,Aniseto-Caucho,C,22/11/22,1,B,892,priach,priach,,0020,3.1,Y,Y,N,892,,
PM-C,Aniseto-Caucho,C,22/11/22,1,C,893,priach,priach,,0020,2.4,Y,Y,N,893,,
PM-C,Aniseto-Caucho,C,22/11/22,1,D,894,boaboa,boaboa,,0020,4.7,Y,Y,N,894,,
PM-C,Aniseto-Caucho,C,22/11/22,2,B,895,priach,priach,,0020,2.7,Y,Y,N,895,,
PM-C,Aniseto-Caucho,C,22/11/22,2,B,896,priach,priach,,0020,2.7,Y,Y,N,896,,
PM-C,Aniseto-Caucho,C,22/11/22,3,A,897,scitsa,scitsa,,0020,3.0,Y,Y,N,897,,Scinax tsachila
PM-C,Aniseto-Caucho,C,22/11/22,3,D,898,priach,priach,,0020,2.9,Y,Y,N,898,,
PM-C,Aniseto-Caucho,C,22/11/22,3,D,899,priach,priach,,0020,2.7,Y,Y,N,899,,
PM-C,Aniseto-Caucho,C,22/11/22,4,A,900,priach,priach,,0020,3.0,Y,Y,N,893,,
PM-C,Aniseto-Caucho,C,22/11/22,4,B,901,priach,priach,,0020,2.5,Y,Y,N,893,,
PM-C,Aniseto-Caucho,C,22/11/22,4,C,902,priach,priach,,0020,3.1,Y,Y,N,893,,
PM-C,Aniseto-Caucho,C,22/11/22,4,C,903,priach,priach,,0020,2.1,Y,Y,N,892,,
PM-C,Aniseto-Caucho,C,22/11/22,4,D,904,priach,priach,,0020,3.0,Y,Y,N,895,,
PM-C,Aniseto-Caucho,C,22/11/22,4,D,905,priach,priach,,0020,2.8,Y,Y,N,905,,
PM-N,Aniseto-Caucho,N,22/11/22,1,C,906,priach,priach,,0005,2.5,Y,Y,N,893,,
PM-N,Aniseto-Caucho,N,22/11/22,1,D,907,priach,priach,,0005,2.3,Y,Y,N,893,,
PM-N,Aniseto-Caucho,N,22/11/22,1,D,908,priach,priach,,0005,3.0,Y,Y,N,895,,
PM-N,Aniseto-Caucho,N,22/11/22,2,A,909,priach,priach,,0005,3.1,Y,Y,N,893,,
PM-N,Aniseto-Caucho,N,22/11/22,2,D,910,priach,priach,,0005,2.6,Y,Y,N,910,,
PM-N,Aniseto-Caucho,N,22/11/22,2,D,911,prisub,pri?,,0005,3.0,Y,Y,N,911,,P. subsigillatus confirmado por Guayasamin y liberado
PM-N,Aniseto-Caucho,N,22/11/22,3,A,912,priach,priach,,0005,2.5,Y,Y,N,912,,
PM-N,Aniseto-Caucho,N,22/11/22,3,A,913,priach,priach,,0005,2.7,Y,Y,N,893,,
PM-N,Aniseto-Caucho,N,22/11/22,3,C,914,priach,priach,,0005,3.0,Y,Y,N,893,,
PM-N,Aniseto-Caucho,N,22/11/22,3,D,915,priach,priach,,0005,4.0,Y,Y,N,892,,
PM-N,Aniseto-Caucho,N,22/11/22,3,D,916,priach,priach,,0005,2.5,Y,Y,N,893,,
PM-N,Aniseto-Caucho,N,22/11/22,3,D,917,priach,priach,,0005,2.8,Y,Y,N,917,,
PM-N,Aniseto-Caucho,N,22/11/22,4,A,918,priach,priach,,0005,3.0,Y,Y,N,910,,
PM-N,Aniseto-Caucho,N,22/11/22,4,A,919,priach,priach,,0005,2.8,Y,Y,N,893,,
PM-N,Aniseto-Caucho,N,22/11/22,4,C,920,priach,priach,,0005,2.8,Y,Y,N,920,,burbuja en garganta
GP-N,Aniseto-Caucho,N,23/11/22,2,A,921,priach,priach,,3000,3.6,Y,Y,N,921,,
GP-N,Aniseto-Caucho,N,23/11/22,3,C,922,pri?,pri?,,3000,1.6,Y,Y,N,922,,"liberado, es igual al colectado negro y amarillo"
GP-N,Aniseto-Caucho,N,23/11/22,3,D,923,priach,priach,,3000,2.8,Y,Y,N,921,,
GP-C,Aniseto-Caucho,C,23/11/22,1,A,R190,priach,priach,,4000,NA,N,N,Y,R190,,
GP-C,Aniseto-Caucho,C,23/11/22,1,C,924,barpul,barpul,,4000,2.2,Y,Y,N,924,,
GP-C,Aniseto-Caucho,C,23/11/22,2,A,925,priach,priach,,4000,2.7,Y,Y,N,921,,
GP-C,Aniseto-Caucho,C,23/11/22,2,D,R191,priach,priach,,4000,NA,N,N,Y,921,,
GP-C,Aniseto-Caucho,C,23/11/22,3,A,R192,priach,priach,,4000,NA,N,N,Y,R192,muerto,
GP-C,Aniseto-Caucho,C,23/11/22,3,B,R193,priach,priach,,4000,NA,N,N,Y,R193,,
GP-C,Aniseto-Caucho,C,23/11/22,3,C,926,hyafle,terspi,,4000,1.7,Y,Y,N,926,,"Hyalinobatrachium fleischmanni por JMG, liberado. FVE piensa que es Teratohyla spinosa"
GP-C,Aniseto-Caucho,C,23/11/22,3,C,927,priach,priach,,4000,2.6,Y,Y,N,R193,,
GP-C,Aniseto-Caucho,C,23/11/22,3,C,928,priach,priach,,4000,3.7,Y,Y,N,921,,
GP-C,Aniseto-Caucho,C,23/11/22,3,C,929,priach,priach,,4000,3.0,Y,Y,N,R193,,
GP-C,Aniseto-Caucho,C,23/11/22,3,C,930,barpul,barpul,,4000,2.6,Y,Y,N,924,,
GP-C,Aniseto-Caucho,C,23/11/22,3,D,R194,priach,priach,,4000,NA,N,N,Y,921,,
GP-C,Aniseto-Caucho,C,23/11/22,4,A,931,priach,priach,,4000,3.8,Y,Y,N,R192,,
GP-C,Aniseto-Caucho,C,23/11/22,4,B,932,priach,priach,,4000,2.7,Y,Y,N,921,,
GP-C,Aniseto-Caucho,C,23/11/22,4,C,933,priach,priach,,4000,2.6,Y,Y,N,921,,
PM-C,Aniseto-Caucho,C,24/11/22,1,B,R195,priach,priach,,0020,NA,N,N,Y,R195,,
PM-C,Aniseto-Caucho,C,24/11/22,1,B,934,priach,priach,,0020,1.7,Y,Y,N,R195,,
PM-C,Aniseto-Caucho,C,24/11/22,1,D,935,boaboa,boaboa,,0020,5.5,Y,Y,N,935,,
PM-C,Aniseto-Caucho,C,24/11/22,1,D,936,priach,priach,,0020,3.6,Y,Y,N,936,,
PM-C,Aniseto-Caucho,C,24/11/22,2,A,937,priach,priach,,0020,1.7,Y,Y,N,R195,,
PM-C,Aniseto-Caucho,C,24/11/22,2,A,938,priach,priach,,0020,2.8,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,2,A,939,priach,priach,,0020,3.3,Y,Y,N,939,,
PM-C,Aniseto-Caucho,C,24/11/22,2,B,R196,priach,priach,,0020,NA,N,N,Y,R195,,
PM-C,Aniseto-Caucho,C,24/11/22,2,B,940,priach,priach,,0020,3.1,Y,Y,N,R195,,
PM-C,Aniseto-Caucho,C,24/11/22,2,B,R197,priach,priach,,0020,NA,N,N,Y,938,,
PM-C,Aniseto-Caucho,C,24/11/22,2,C,941,priach,priach,,0020,2.3,Y,Y,N,936,,
PM-C,Aniseto-Caucho,C,24/11/22,2,C,942,boapel,boapel,,0020,5.3,Y,Y,N,942,,
PM-C,Aniseto-Caucho,C,24/11/22,2,C,943,priach,priach,,0020,3.5,Y,Y,N,R195,,
PM-C,Aniseto-Caucho,C,24/11/22,3,B,944,priach,priach,,0020,2.9,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,3,C,945,priach,priach,,0020,3.7,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,3,D,946,priach,priach,,0020,2.6,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,3,D,947,priach,priach,,0020,2.9,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,4,A,948,scitsa,scitsa,,0020,2.5,Y,Y,N,948,,
PM-C,Aniseto-Caucho,C,24/11/22,4,B,949,priach,priach,,0020,3.3,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,4,C,950,priach,priach,,0020,2.6,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,4,C,R198,priach,priach,,0020,NA,N,N,Y,R195,,
PM-C,Aniseto-Caucho,C,24/11/22,4,D,951,priach,priach,,0020,2.4,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,4,D,952,priach,priach,,0020,2.5,Y,Y,N,938,,
PM-C,Aniseto-Caucho,C,24/11/22,4,D,953,priach,priach,,0020,3.4,Y,Y,N,939,,
PM-N,Aniseto-Caucho,N,24/11/22,1,A,954,priach,priach,,0005,2.6,Y,Y,N,938,,
PM-N,Aniseto-Caucho,N,24/11/22,1,A,955,priach,priach,,0005,2.8,Y,Y,N,938,,
PM-N,Aniseto-Caucho,N,24/11/22,2,D,956,priach,priach,,0005,2.7,Y,Y,N,R195,,
PM-N,Aniseto-Caucho,N,24/11/22,3,C,957,priach,priach,,0005,1.3,Y,Y,N,938,,
PM-N,Aniseto-Caucho,N,24/11/22,3,D,R199,priach,priach,,0005,NA,N,N,Y,938,,
PM-N,Aniseto-Caucho,N,24/11/22,3,D,958,priach,priach,,0005,1.7,Y,Y,N,958,,
PM-N,Aniseto-Caucho,N,24/11/22,4,D,959,boaboa,boaboa,,0005,5.2,Y,Y,N,935,,
GP-N,Aniseto-Caucho,N,25/11/22,1,A,960,priach,priach,,3000,2.8,Y,Y,N,960,,
GP-N,Aniseto-Caucho,N,25/11/22,1,D,961,priach,priach,,3000,3.0,Y,Y,N,961,,
GP-C,Aniseto-Caucho,C,25/11/22,1,B,R200,priach,priach,,4000,NA,N,N,Y,960,,
GP-C,Aniseto-Caucho,C,25/11/22,2,B,962,priach,priach,,4000,2.6,Y,Y,N,962,,
GP-C,Aniseto-Caucho,C,25/11/22,2,C,R201,priach,priach,,4000,NA,N,N,Y,R201,,
GP-C,Aniseto-Caucho,C,25/11/22,2,C,963,priach,priach,,4000,2.5,Y,Y,N,963,,
GP-C,Aniseto-Caucho,C,25/11/22,3,B,R202,priach,priach,,4000,NA,N,N,Y,R202,,
GP-C,Aniseto-Caucho,C,25/11/22,3,C,964,barpul,barpul,,4000,1.8,Y,Y,N,964,,
GP-C,Aniseto-Caucho,C,25/11/22,3,C,R203,priach,priach,,4000,NA,N,N,Y,R202,,
GP-C,Aniseto-Caucho,C,25/11/22,4,B,965,priach,priach,,4000,3.7,Y,Y,N,961,,
GP-C,Aniseto-Caucho,C,25/11/22,4,B,966,priach,priach,,4000,2.3,Y,Y,N,963,,
GP-C,Aniseto-Caucho,C,25/11/22,4,C,R204,priach,priach,,4000,NA,N,N,Y,R202,,
GP-C,Aniseto-Caucho,C,25/11/22,4,C,R205,priach,priach,,4000,NA,N,N,Y,R202,,
GP-C,Aniseto-Caucho,C,25/11/22,4,C,R206,priach,priach,,4000,NA,N,N,Y,R201,,
PM-N,Aniseto-Caucho,N,26/11/22,1,B,967,priach,priach,,0005,2.7,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,1,C,968,priach,priach,,0005,2.5,Y,Y,N,968,,
PM-N,Aniseto-Caucho,N,26/11/22,1,D,969,priach,priach,,0005,2.4,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,2,A,970,priach,priach,,0005,2.4,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,2,D,971,priach,priach,,0005,2.5,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,2,D,972,priach,priach,,0005,2.5,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,2,D,R207,priach,priach,,0005,NA,N,N,Y,967,,
PM-N,Aniseto-Caucho,N,26/11/22,3,A,973,boapel,boapel,,0005,5.0,Y,Y,N,973,,
PM-N,Aniseto-Caucho,N,26/11/22,3,C,R208,priach,priach,,0005,NA,N,N,Y,967,,
PM-N,Aniseto-Caucho,N,26/11/22,3,C,974,priach,priach,,0005,2.2,Y,Y,N,968,,
PM-N,Aniseto-Caucho,N,26/11/22,3,C,975,priach,priach,,0005,3.5,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,3,D,976,pri?,pri?,,0005,1.6,Y,Y,N,976,,
PM-N,Aniseto-Caucho,N,26/11/22,3,D,977,prisub,prisub,,0005,2.5,Y,Y,N,977,,
PM-N,Aniseto-Caucho,N,26/11/22,3,D,R209,priach,priach,,0005,NA,N,N,Y,968,,
PM-N,Aniseto-Caucho,N,26/11/22,4,A,978,priach,priach,,0005,2.3,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,4,A,979,priach,priach,,0005,2.5,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,4,B,980,priach,priach,,0005,2.5,Y,Y,N,968,,
PM-N,Aniseto-Caucho,N,26/11/22,4,D,981,priach,priach,,0005,3.0,Y,Y,N,967,,
PM-N,Aniseto-Caucho,N,26/11/22,4,D,982,pri?,pri?,,0005,1.5,Y,Y,N,976,,
PM-C,Aniseto-Caucho,C,26/11/22,1,B,R210,priach,priach,,0020,NA,N,N,Y,967,,
PM-C,Aniseto-Caucho,C,26/11/22,1,C,983,priach,priach,,0020,2.2,Y,Y,N,967,,
PM-C,Aniseto-Caucho,C,26/11/22,1,C,984,priach,priach,,0020,2.7,Y,Y,N,967,,
PM-C,Aniseto-Caucho,C,26/11/22,1,D,985,priach,priach,,0020,3.0,Y,Y,N,967,,
PM-C,Aniseto-Caucho,C,26/11/22,1,D,R211,priach,priach,,0020,NA,N,N,Y,968,,
PM-C,Aniseto-Caucho,C,26/11/22,2,B,R212,priach,priach,,0020,NA,N,N,Y,967,,
PM-C,Aniseto-Caucho,C,26/11/22,2,C,986,priach,priach,,0020,2.4,Y,Y,N,967,,
PM-C,Aniseto-Caucho,C,26/11/22,2,C,R213,priach,priach,,0020,NA,N,N,Y,967,,
PM-C,Aniseto-Caucho,C,26/11/22,2,D,R214,priach,priach,,0020,NA,N,N,Y,967,,
PM-C,Aniseto-Caucho,C,26/11/22,3,C,987,priach,priach,,0020,3.3,Y,Y,N,968,,
PM-C,Aniseto-Caucho,C,26/11/22,3,C,R215,priach,priach,,0020,NA,N,N,Y,967,,
PM-C,Aniseto-Caucho,C,26/11/22,4,A,988,scitsa,scitsa,,0020,3.0,Y,Y,N,988,,
PM-C,Aniseto-Caucho,C,26/11/22,4,B,989,priach,priach,,0020,2.5,Y,Y,N,967,,
PM-C,Aniseto-Caucho,C,26/11/22,4,B,990,priach,priach,,0020,2.1,Y,Y,N,968,,
PM-C,Aniseto-Caucho,C,26/11/22,4,D,R216,priach,priach,,0020,NA,N,N,Y,R216,,
VC-V,Aniseto-Caucho,V,27/11/22,1,B,991,priach,priach,,0500,2.7,Y,Y,N,991,,
VC-V,Aniseto-Caucho,V,27/11/22,1,C,992,priach,priach,,0500,3.5,Y,Y,N,991,,
VC-V,Aniseto-Caucho,V,27/11/22,1,C,993,priach,priach,,0500,3.6,Y,Y,N,993,,
VC-V,Aniseto-Caucho,V,27/11/22,2,B,994,priach,priach,,0500,2.5,Y,Y,N,991,,
VC-V,Aniseto-Caucho,V,27/11/22,2,B,995,priach,priach,,0500,3.5,Y,Y,N,995,,
VC-V,Aniseto-Caucho,V,27/11/22,2,C,996,priach,priach,,0500,2.4,Y,Y,N,991,,
VC-V,Aniseto-Caucho,V,27/11/22,3,A,997,priach,priach,,0500,2.5,Y,Y,N,993,,
VC-V,Aniseto-Caucho,V,27/11/22,3,A,998,priach,priach,,0500,1.5,Y,Y,N,991,,
VC-V,Aniseto-Caucho,V,27/11/22,3,D,999,priach,priach,,0500,3.5,Y,Y,N,999,,
VC-V,Aniseto-Caucho,V,27/11/22,3,D,1000,priach,priach,,0500,3.5,Y,Y,N,999,,
VC-V,Aniseto-Caucho,V,27/11/22,3,D,1001,priach,priach,,0500,2.7,Y,Y,N,999,,
VC-V,Aniseto-Caucho,V,27/11/22,3,D,1002,priach,priach,,0500,2.6,Y,Y,N,991,,
VC-V,Aniseto-Caucho,V,27/11/22,4,A,1003,priach,priach,,0500,2.7,Y,Y,N,995,,
VC-V,Aniseto-Caucho,V,27/11/22,4,C,1004,priach,priach,,0500,2.3,Y,Y,N,1004,,
VC-V,Aniseto-Caucho,V,27/11/22,4,C,1005,priach,priach,,0500,2.3,Y,Y,N,1004,,
VC-V,Aniseto-Caucho,V,27/11/22,4,C,1006,priach,priach,,0500,4.2,Y,Y,N,1006,,
VC-V,Aniseto-Caucho,V,27/11/22,4,C,1007,priach,priach,,0500,3.0,Y,Y,N,995,,
VC-V,Aniseto-Caucho,V,27/11/22,4,D,1008,priach,priach,,0500,4.0,Y,Y,N,1008,,
VC-V,Aniseto-Caucho,V,27/11/22,4,D,1009,priach,priach,,0500,2.6,Y,Y,N,1009,,
VC-V,Aniseto-Caucho,V,27/11/22,1,D,1010,priach,priach,,0500,3.8,Y,Y,N,1008,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,1,B,1011,priach,priach,,2000,3.6,Y,Y,N,1004,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,1,B,1012,priach,priach,,2000,3.0,Y,Y,N,1008,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,1,C,1013,priach,priach,,2000,2.5,Y,Y,N,999,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,1,D,1014,priach,priach,,2000,2.6,Y,Y,N,1004,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,2,A,1015,priach,priach,,2000,2.8,Y,Y,N,1008,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,2,B,1016,pri?,pri?,,2000,1.8,Y,Y,N,1016,colectado,
FCAT-B3,Aniseto-Caucho,B,27/11/22,2,B,1017,priach,priach,,2000,4.2,Y,Y,N,991,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,2,C,1018,priach,priach,,2000,2.6,Y,Y,N,991,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,2,D,1019,priach,priach,,2000,2.5,Y,Y,N,999,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,3,B,1020,priach,priach,,2000,3.2,Y,Y,N,991,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,3,B,1021,priach,priach,,2000,2.1,Y,Y,N,1006,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,3,D,1022,priach,priach,,2000,3.5,Y,Y,N,1022,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,4,A,1023,barpul,barpul,,2000,2.4,Y,Y,N,1023,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,4,A,1024,priach,priach,,2000,3.9,Y,Y,N,1024,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,4,A,1025,priach,priach,,2000,3.0,Y,Y,N,1006,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,4,B,1026,priach,priach,,2000,3.8,Y,Y,N,1008,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,4,B,1027,priach,priach,,2000,3.5,Y,Y,N,1022,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,4,B,1028,priach,priach,,2000,3.7,Y,Y,N,999,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,4,B,1029,priach,priach,,2000,2.6,Y,Y,N,1006,,
FCAT-B3,Aniseto-Caucho,B,27/11/22,4,D,1030,priach,priach,,2000,2.7,Y,Y,N,991,,
PV-N,Aniseto-Caucho,N,28/11/22,1,A,1031,priach,priach,,0200,2.7,Y,Y,N,1031,,
PV-N,Aniseto-Caucho,N,28/11/22,1,A,1032,priach,priach,,0200,3.7,Y,Y,N,1032,,
PV-N,Aniseto-Caucho,N,28/11/22,1,A,1033,priach,priach,,0200,2.5,Y,Y,N,1031,,
PV-N,Aniseto-Caucho,N,28/11/22,1,B,1034,priach,priach,,0200,2.5,Y,Y,N,1031,,
PV-N,Aniseto-Caucho,N,28/11/22,1,B,1035,priach,priach,,0200,2.7,Y,Y,N,1031,,
PV-N,Aniseto-Caucho,N,28/11/22,1,B,1036,priach,priach,,0200,3.6,Y,Y,N,1031,,
PV-N,Aniseto-Caucho,N,28/11/22,1,B,1037,priach,priach,,0200,2.6,Y,Y,N,1031,,
PV-N,Aniseto-Caucho,N,28/11/22,1,B,1038,priach,priach,,0200,2.6,Y,Y,N,1038,,
PV-N,Aniseto-Caucho,N,28/11/22,2,A,1039,priach,priach,,0200,3.1,Y,Y,N,1039,,
PV-N,Aniseto-Caucho,N,28/11/22,3,A,1040,priach,priach,,0200,3.5,Y,Y,N,1039,,
PV-N,Aniseto-Caucho,N,28/11/22,3,A,1041,priach,priach,,0200,3.7,Y,Y,N,1041,,
