"","Sitio","Grupo","Tipo","Fecha","Transecto","Bloque","Numero","SHJ_ID","FVE_ID","DFM_ID","Final_ID","Codigo","Largo","Swab","Dedo","Recap","Foto","Muerto","Notas","...20","sample_date","year"
"171","JZJ-C","Estacion","C","12/9/22",3,"D","172","priach","priach","priach","priach","300",2.3,"Y","Y","N","169",NA,NA,NA,2022-09-12,"2022"
"172","JZJ-C","Estacion","C","12/9/22",3,"D","173","priach","priach","priach","priach","300",2.5,"Y","Y","N","157",NA,NA,NA,2022-09-12,"2022"
"173","JZJ-C","Estacion","C","12/9/22",4,"A","174","priach","priach","priach","priach","300",2.1,"Y","Y","N","157",NA,NA,NA,2022-09-12,"2022"
"174","JZJ-C","Estacion","C","12/9/22",4,"B","175","priach","priach","priach","priach","300",3.4,"Y","Y","N","170",NA,NA,NA,2022-09-12,"2022"
"175","JZJ-C","Estacion","C","12/9/22",4,"C","176","priach","priach","priach","priach","300",2.2,"Y","Y","N","169",NA,NA,NA,2022-09-12,"2022"
"176","AL-N","Estacion","N","12/9/22",1,"A","177","priach","priach","priach","priach","200",2.4,"Y","Y","N","169",NA,NA,NA,2022-09-12,"2022"
"177","AL-N","Estacion","N","12/9/22",2,"C","178","priach","priach","priach","priach","2000 + 0300 + 0200",4,"Y","Y","N","166",NA,"mal corté pero arreglado",NA,2022-09-12,"2022"
"178","AL-N","Estacion","N","12/9/22",2,"C","179","priach","priach","priach","priach","200",2.5,"Y","Y","N","169",NA,NA,NA,2022-09-12,"2022"
"179","AL-N","Estacion","N","12/9/22",3,"D","180","priach","priach","priach","priach","2000 + 0300 + 0200",2.9,"Y","Y","N","166",NA,"mal corté pero arreglado",NA,2022-09-12,"2022"
"180","AL-N","Estacion","N","12/9/22",4,"D","181","priach","priach","priach","priach","200",3.5,"Y","Y","N","169",NA,NA,NA,2022-09-12,"2022"
"181","AL-N","Estacion","N","12/9/22",4,"D","182","priach","priach","priach","priach","200",3,"Y","Y","N","182",NA,NA,NA,2022-09-12,"2022"
"182","FCAT-V2","Estacion","V","13/09/22",2,"C","183","priach","priach","priach","priach","30",2.5,"Y","Y","N","183",NA,NA,NA,2022-09-13,"2022"
"183","FCAT-V2","Estacion","V","13/09/22",3,"B","184","priach","priach","priach","priach","30",4.2,"Y","Y","N","184",NA,NA,NA,2022-09-13,"2022"
"184","FCAT-V2","Estacion","V","13/09/22",3,"C","185","priach","priach","priach","priach","30",2.7,"Y","Y","N","183",NA,NA,NA,2022-09-13,"2022"
"185","FCAT-V2","Estacion","V","13/09/22",4,"D","186","pri?","prilat","prilat","Sequence","30",2,"Y","Y","N","186","colectado","muerto, llevado a USFQ para muestra - es latadiscus?",NA,2022-09-13,"2022"
"186","FCAT-V2","Estacion","V","13/09/22",4,"D","187","priach","priach","priach","priach","30",3.9,"Y","Y","N","184",NA,NA,NA,2022-09-13,"2022"
"187","FCAT-B2","Estacion","B","13/09/22",1,"C","188","oopsyl","oopsyl","oopsyl","oopsyl","4000 + 0040 + 0030",3.1,"Y","Y","N","188",NA,"mal corté pero arreglado",NA,2022-09-13,"2022"
"188","FCAT-B2","Estacion","B","13/09/22",1,"D","189","priach","priach","priach","priach","40",4,"Y","Y","N","184",NA,NA,NA,2022-09-13,"2022"
"189","FCAT-B2","Estacion","B","13/09/22",2,"D","190","priach","priach","priach","priach","40",2.1,"Y","Y","N","R32",NA,NA,NA,2022-09-13,"2022"
"190","FCAT-B2","Estacion","B","13/09/22",2,"D","191","priach","priach","priach","priach","40",4,"Y","Y","N","191",NA,NA,NA,2022-09-13,"2022"
"191","FCAT-B2","Estacion","B","13/09/22",3,"A","192","priach","priach","priach","priach","40",3.4,"Y","Y","N","191",NA,NA,NA,2022-09-13,"2022"
"192","FCAT-B2","Estacion","B","13/09/22",3,"B","193","lepper","leprho","leppen","Sequence","40",11.7,"Y","Y","N","193",NA,NA,NA,2022-09-13,"2022"
"193","FCAT-B2","Estacion","B","13/09/22",3,"D","194","priach","priach","priach","priach","40",3.6,"Y","Y","N","184",NA,NA,NA,2022-09-13,"2022"
"194","FCAT-B2","Estacion","B","13/09/22",4,"C","195","priach","priach","priach","priach","40",2.5,"Y","Y","N","184",NA,NA,NA,2022-09-13,"2022"
"195","FCAT-B2","Estacion","B","13/09/22",4,"D","196","priach","priach","priach","priach","40",2.7,"Y","Y","N","183",NA,NA,NA,2022-09-13,"2022"
"196","AL-N","Estacion","N","14/09/22",1,"C","197","priach","priach","priach","priach","200",2.9,"Y","Y","N","197",NA,NA,NA,2022-09-14,"2022"
"197","AL-N","Estacion","N","14/09/22",1,"C","198","priach","priach","priach","priach","200",2,"Y","Y","N","198",NA,NA,NA,2022-09-14,"2022"
"198","AL-N","Estacion","N","14/09/22",1,"D","199","priwal","priwal","priwal","priwal","200",2.9,"Y","Y","N","199",NA,NA,NA,2022-09-14,"2022"
"199","AL-N","Estacion","N","14/09/22",2,"D","200","priach","priach","priach","priach","200",2.9,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"200","AL-N","Estacion","N","14/09/22",3,"A","201","priach","priach","priach","priach","200",2.7,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"201","AL-N","Estacion","N","14/09/22",3,"A","202","priach","priach","priach","priach","200",2.9,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"202","AL-N","Estacion","N","14/09/22",3,"B","203","priach","priach","priach","priach","200",2.2,"Y","Y","N","198",NA,NA,NA,2022-09-14,"2022"
"203","AL-N","Estacion","N","14/09/22",4,"C","204","prilab","priesm","prilat","Sequence","200",1.4,"Y","Y","N","204","colectado","traido a la USFQ, FVE no esta seguro que es P. esmeraldas",NA,2022-09-14,"2022"
"204","JZJ-C","Estacion","C","14/09/22",1,"C","205","priach","priach","priach","priach","300",2.4,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"205","JZJ-C","Estacion","C","14/09/22",1,"D","206","priach","priach","priach","priach","300",2.6,"Y","Y","N","197",NA,NA,NA,2022-09-14,"2022"
"206","JZJ-C","Estacion","C","14/09/22",1,"D","207","priach","priach","priach","priach","300",2.5,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"207","JZJ-C","Estacion","C","14/09/22",1,"D","208","priach","priach","priach","priach","300",3.9,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"208","JZJ-C","Estacion","C","14/09/22",1,"D","209","priach","priach","priach","priach","300",3.8,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"209","JZJ-C","Estacion","C","14/09/22",1,"D","210","priach","priach","priach","priach","300",2.9,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"210","JZJ-C","Estacion","C","14/09/22",2,"B","211","priach","priach","priach","priach","300",2.2,"Y","Y","N","197",NA,NA,NA,2022-09-14,"2022"
"211","JZJ-C","Estacion","C","14/09/22",2,"B","212","priach","priach","priach","priach","300",3.7,"Y","Y","N","212",NA,NA,NA,2022-09-14,"2022"
"212","JZJ-C","Estacion","C","14/09/22",2,"C","213","priach","priach","priach","priach","300",3.3,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"213","JZJ-C","Estacion","C","14/09/22",2,"C","214","priach","priach","priach","priach","300",2.5,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"214","JZJ-C","Estacion","C","14/09/22",2,"D","215","priach","priach","priach","priach","300",2.3,"Y","Y","N","200",NA,NA,NA,2022-09-14,"2022"
"215","JZJ-C","Estacion","C","14/09/22",2,"D","216","priach","priach","priach","priach","300",2.5,"Y","Y","N","216",NA,NA,NA,2022-09-14,"2022"
"216","JZJ-C","Estacion","C","14/09/22",3,"B","217","priach","priach","priach","priach","300",2.6,"Y","Y","N","217",NA,NA,NA,2022-09-14,"2022"
"217","JZJ-C","Estacion","C","14/09/22",3,"B","218","priach","priach","priach","priach","300",1.8,"Y","Y","N","198",NA,NA,NA,2022-09-14,"2022"
"218","JZJ-C","Estacion","C","14/09/22",4,"A","219","priach","priach","priach","priach","300",4,"Y","Y","N","217",NA,NA,NA,2022-09-14,"2022"
"219","JZJ-C","Estacion","C","14/09/22",4,"A","220","priach","priach","priach","priach","300",2,"Y","Y","N","197",NA,NA,NA,2022-09-14,"2022"
"220","JZJ-C","Estacion","C","14/09/22",4,"C","221","priach","priach","priach","priach","300",3.9,"Y","Y","N","217",NA,NA,NA,2022-09-14,"2022"
"221","JZJ-C","Estacion","C","14/09/22",4,"C","222","priach","priach","priach","priach","300",1.6,"Y","Y","N","222",NA,NA,NA,2022-09-14,"2022"
"222","JZJ-C","Estacion","C","14/09/22",4,"C","223","priach","priach","priach","priach","300",3.6,"Y","Y","N","212",NA,NA,NA,2022-09-14,"2022"
"223","JZJ-C","Estacion","C","14/09/22",4,"D","224","priach","priach","priach","priach","300",3.3,"Y","Y","N","217",NA,NA,NA,2022-09-14,"2022"
"224","JZJ-C","Estacion","C","14/09/22",4,"D","225","priach","priach","priach","priach","300",2.9,"Y","Y","N","217",NA,NA,NA,2022-09-14,"2022"
"225","FCAT-B1","Estacion","B","15/09/22",1,"A","226","pri?","cralon","cralon","Sequence","500",3.4,"Y","Y","N","226","colectado","llevado a la USFQ",NA,2022-09-15,"2022"
"226","FCAT-B1","Estacion","B","15/09/22",2,"A","227","priach","priach","priach","priach","500",1.6,"Y","Y","N","227",NA,NA,NA,2022-09-15,"2022"
"227","FCAT-B1","Estacion","B","15/09/22",2,"B","228","priach","priach","priach","priach","500",4.2,"Y","Y","N","228",NA,NA,NA,2022-09-15,"2022"
"228","FCAT-B1","Estacion","B","15/09/22",2,"B","229","priach","priach","priach","priach","500",3,"Y","Y","N","229",NA,NA,NA,2022-09-15,"2022"
"229","FCAT-B1","Estacion","B","15/09/22",2,"C","230","prilat","prilat","priach","priach","500",2.2,"Y","Y","N","230",NA,"Pristimantis laticlavius, llevado a la estacion pero liberado",NA,2022-09-15,"2022"
"230","FCAT-B1","Estacion","B","15/09/22",3,"A","231","epibou","epibou","epibou","epibou","500",1.9,"Y","Y","N","231",NA,NA,NA,2022-09-15,"2022"
"231","FCAT-B1","Estacion","B","15/09/22",3,"A","232","priach","priach","priach","priach","500",1.9,"Y","Y","N","227",NA,NA,NA,2022-09-15,"2022"
"232","FCAT-B1","Estacion","B","15/09/22",3,"C","233","oopsyl","oopsyl","oopsyl","oopsyl","500",2.1,"Y","Y","N","233",NA,NA,NA,2022-09-15,"2022"
"233","FCAT-B1","Estacion","B","15/09/22",3,"C","234","priach","priach","priach","priach","500",3.2,"Y","Y","N","234",NA,NA,NA,2022-09-15,"2022"
"234","FCAT-B1","Estacion","B","15/09/22",3,"C","235","epibou","epibou","epibou","epibou","500",1.8,"Y","Y","N","231",NA,NA,NA,2022-09-15,"2022"
"235","FCAT-B1","Estacion","B","15/09/22",4,"A","236","priach","priach","priach","priach","500",2,"Y","Y","N","236",NA,NA,NA,2022-09-15,"2022"
"236","FCAT-B1","Estacion","B","15/09/22",4,"A","237","oopsyl","oopsyl","oopsyl","oopsyl","500",2.8,"Y","Y","N","233",NA,NA,NA,2022-09-15,"2022"
"237","FCAT-V1","Estacion","V","15/09/22",1,"A","238","priach","priach","priach","priach","2000",2.9,"Y","Y","N","234",NA,NA,NA,2022-09-15,"2022"
"238","FCAT-V1","Estacion","V","15/09/22",1,"C","239","priach","priach","priach","priach","2200",3.7,"Y","Y","N","234",NA,"recapturado de pruebas, corté 0200 para tener un dedo",NA,2022-09-15,"2022"
"239","FCAT-V1","Estacion","V","15/09/22",1,"C","240","priach","priach","priach","priach","2000",2.7,"Y","Y","N","228",NA,NA,NA,2022-09-15,"2022"
"240","FCAT-V1","Estacion","V","15/09/22",2,"B","241","priach","priach","priach","priach","2000",3,"Y","Y","N","241",NA,NA,NA,2022-09-15,"2022"
"241","FCAT-V1","Estacion","V","15/09/22",2,"B","242","pri?","cralon","cralon","Sequence","2000",1.7,"Y","Y","N","226","colectado","llevado a la USFQ para muestra, mismo como 226",NA,2022-09-15,"2022"
"242","FCAT-V1","Estacion","V","15/09/22",2,"C","243","oopsyl","oopsyl","oopsyl","oopsyl","2000",2.1,"Y","Y","N","233",NA,NA,NA,2022-09-15,"2022"
"243","FCAT-V1","Estacion","V","15/09/22",2,"C","244","oopsyl","oopsyl","oopsyl","oopsyl","2000",2.3,"Y","Y","N","233",NA,NA,NA,2022-09-15,"2022"
"244","FCAT-V1","Estacion","V","15/09/22",2,"D","245","priach","priach","priach","priach","2000",2.6,"Y","Y","N","229",NA,NA,NA,2022-09-15,"2022"
"245","FCAT-V1","Estacion","V","15/09/22",3,"B","246","priach","priach","priach","priach","2000",2.2,"Y","Y","N","227",NA,NA,NA,2022-09-15,"2022"
"246","FCAT-V1","Estacion","V","15/09/22",3,"B","247","priach","priach","priach","priach","2000",3.2,"Y","Y","N","228",NA,NA,NA,2022-09-15,"2022"
"247","FCAT-V1","Estacion","V","15/09/22",3,"C","248","priach","priach","priach","priach","2000",3.2,"Y","Y","N","234",NA,NA,NA,2022-09-15,"2022"
"248","FCAT-V1","Estacion","V","15/09/22",4,"A","249","priach","priach","priach","priach","2000",3.9,"Y","Y","N","228",NA,NA,NA,2022-09-15,"2022"
"249","FCAT-V1","Estacion","V","15/09/22",4,"A","250","priach","priach","priach","priach","2000",2.6,"Y","Y","N","229",NA,NA,NA,2022-09-15,"2022"
"250","FCAT-V1","Estacion","V","15/09/22",4,"B","251","priach","priach","priach","priach","2000",2.2,"Y","Y","N","227",NA,NA,NA,2022-09-15,"2022"
"251","FCAT-V1","Estacion","V","15/09/22",4,"D","252","priach","priach","priach","priach","2000",3,"Y","Y","N","234",NA,NA,NA,2022-09-15,"2022"
"252","FCAT-V1","Estacion","V","17/09/22",1,"A","253","priach","priach","priach","priach","2000",1.9,"Y","Y","N","R44",NA,NA,NA,2022-09-17,"2022"
"253","FCAT-V1","Estacion","V","17/09/22",1,"A","254","priach","priach","priach","priach","2000",2.3,"Y","Y","N","R44",NA,NA,NA,2022-09-17,"2022"
"254","FCAT-V1","Estacion","V","17/09/22",1,"B","255","priach","priach","priach","priach","2000",2.5,"Y","Y","N","R44",NA,NA,NA,2022-09-17,"2022"
"255","FCAT-V1","Estacion","V","17/09/22",1,"C","256","oopsyl","oopsyl","oopsyl",NA,"2000",2.7,"Y","Y","N","256",NA,"misma foto identificado como oopsyl y priach",NA,2022-09-17,"2022"
"256","FCAT-V1","Estacion","V","17/09/22",1,"C","257","priach","priach","priach","priach","2000",2.9,"Y","Y","N","257",NA,NA,NA,2022-09-17,"2022"
"257","FCAT-V1","Estacion","V","17/09/22",1,"C","258","priach","priach","priach","priach","2000",3.7,"Y","Y","N","258",NA,NA,NA,2022-09-17,"2022"
"258","FCAT-V1","Estacion","V","17/09/22",2,"B","259","priach","priach","priach","priach","2000",3.6,"Y","Y","N","259",NA,NA,NA,2022-09-17,"2022"
"259","FCAT-V1","Estacion","V","17/09/22",2,"C","260","priach","priach",NA,NA,"2000",2.7,"Y","Y","N","256",NA,"misma foto identificado como oopsyl y priach",NA,2022-09-17,"2022"
"260","FCAT-V1","Estacion","V","17/09/22",2,"D","261","pri?","prinie","Pristimantis cf. calcarulatus","Sequence","2000",2.7,"Y","Y","N","261","colectado","llevado a la USFQ, estaba en un arbol, no estaba el FVE que es P. nietoi",NA,2022-09-17,"2022"
"261","FCAT-V1","Estacion","V","17/09/22",3,"A","262","priach","priach","priach","priach","2000",2.4,"Y","Y","N","R44",NA,NA,NA,2022-09-17,"2022"
"262","FCAT-V1","Estacion","V","17/09/22",3,"A","263","priach","priach","priach","priach","2000",2.3,"Y","Y","N","263",NA,NA,NA,2022-09-17,"2022"
"263","FCAT-V1","Estacion","V","17/09/22",3,"A","264","pri?","priros","priach","Sequence","2000",3.5,"Y","Y","N","264","colectado","llevado a la USFQ, pristmantis w nigrum?",NA,2022-09-17,"2022"
"264","FCAT-V1","Estacion","V","17/09/22",3,"C","265","oopsyl","oopsyl",NA,NA,"2000",2,"Y","Y","N","256",NA,"misma foto identificado como oopsyl y priach",NA,2022-09-17,"2022"
"265","FCAT-V1","Estacion","V","17/09/22",4,"A","266","priach","priach","priach","priach","2000",2,"Y","Y","N","259",NA,NA,NA,2022-09-17,"2022"
"266","FCAT-V1","Estacion","V","17/09/22",4,"A","267","priach","priach","priach","priach","2000",3.2,"Y","Y","N","267",NA,NA,NA,2022-09-17,"2022"
"267","FCAT-V1","Estacion","V","17/09/22",4,"B","268","priach","priach","priach","priach","2000",2.7,"Y","Y","N","R44",NA,NA,NA,2022-09-17,"2022"
"268","FCAT-V1","Estacion","V","17/09/22",4,"C","269","oopsyl","oopsyl","priach",NA,"2000",2.2,"Y","Y","N","256",NA,"confirmado es priach - DFM, misma foto identificado como oopsyl y priach",NA,2022-09-17,"2022"
"269","FCAT-V1","Estacion","V","17/09/22",4,"D","270","priach","priach","priach","priach","2000",2.5,"Y","Y","N","258",NA,NA,NA,2022-09-17,"2022"
"270","FCAT-V1","Estacion","V","17/09/22",4,"D","271","priach","priach","priach","priach","2000",4.3,"Y","Y","N","269",NA,NA,NA,2022-09-17,"2022"
"271","FCAT-B1","Estacion","B","17/09/22",2,"D","272","priach","priach","priach","priach","500",4,"Y","Y","N","272",NA,NA,NA,2022-09-17,"2022"
"272","FCAT-B1","Estacion","B","17/09/22",3,"A","273","priach","priach","priach","priach","2505",2.3,"Y","Y","N","258",NA,"mal corté pero arreglado",NA,2022-09-17,"2022"
"273","FCAT-B1","Estacion","B","17/09/22",4,"A","274","bolsim","bolsim","bolsim","bolsim","500",8.9,"Y","Y","N","274",NA,"bolitoglossa sima",NA,2022-09-17,"2022"
"274","FCAT-B1","Estacion","B","17/09/22",4,"C","275","lepper","lepven","lepper","Sequence","500",12.5,"Y","Y","N","275",NA,"foto correcta",NA,2022-09-17,"2022"
"275","FCAT-B1","Estacion","B","17/09/22",4,"D","276","pri?","pri?","prilat","prilat","500",2.6,"Y","Y","N","276","colectado","llevado a la USFQ, estaba en un arbol",NA,2022-09-17,"2022"
"276","FCAT-B1","Estacion","B","19/09/22",1,"A","277","oopsyl","oopsyl","oopsyl","oopsyl","500",2.4,"Y","Y","N","277",NA,NA,NA,2022-09-19,"2022"
"277","FCAT-B1","Estacion","B","19/09/22",1,"A","278","priach","priach","priach","priach","500",2.3,"Y","Y","N","278",NA,NA,NA,2022-09-19,"2022"
"278","FCAT-B1","Estacion","B","19/09/22",2,"A","279","priach","priach","priach","priach","500",3.6,"Y","Y","N","279",NA,NA,NA,2022-09-19,"2022"
"279","FCAT-B1","Estacion","B","19/09/22",3,"A","280","prilat","prilat","prilat","prilat","500",1.4,"Y","Y","N","280",NA,"misma especies como la verde traida a la estacion",NA,2022-09-19,"2022"
"280","FCAT-V1","Estacion","V","19/09/22",1,"A","281","prilat","prilat","prilat","prilat","2000",1.1,"Y","Y","N","281",NA,"misma especies como la verde traida a la estacion",NA,2022-09-19,"2022"
"281","FCAT-V1","Estacion","V","19/09/22",2,"A","282","prilat","prilat","prilat","prilat","2000",1,"Y","Y","N","281",NA,"misma especies como la verde traida a la estacion",NA,2022-09-19,"2022"
"282","FCAT-V1","Estacion","V","19/09/22",2,"A","283","pri?","prilati?","priach","priach","2000",2.9,"Y","Y","N","283",NA,"misma como boca blanca",NA,2022-09-19,"2022"
"283","FCAT-V1","Estacion","V","19/09/22",2,"A","284","priach","priach","priach","priach","2000",2.2,"Y","Y","N","284",NA,NA,NA,2022-09-19,"2022"
"284","FCAT-V1","Estacion","V","19/09/22",2,"B","285","priach","priach","priach","priach","2000",2.9,"Y","Y","N","285",NA,NA,NA,2022-09-19,"2022"
"285","FCAT-V1","Estacion","V","19/09/22",2,"D","286","priach","priach","priach","priach","2000",3.1,"Y","Y","N","286",NA,NA,NA,2022-09-19,"2022"
"286","FCAT-V1","Estacion","V","19/09/22",3,"A","287","priach","priach","priach","priach","2000",1.7,"Y","Y","N","284",NA,NA,NA,2022-09-19,"2022"
"287","FCAT-V1","Estacion","V","19/09/22",3,"B","288","priach","priach","priach","priach","2000",1.7,"Y","Y","N","284",NA,NA,NA,2022-09-19,"2022"
"288","FCAT-V1","Estacion","V","19/09/22",4,"C","289","priach","priach","priach","priach","2000",2.6,"Y","Y","N","289",NA,"latidiscus?",NA,2022-09-19,"2022"
"289","FCAT-V1","Estacion","V","19/09/22",4,"C","290","oopsyl","oopsyl","oopsyl","oopsyl","2000",2.4,"Y","Y","N","272",NA,NA,NA,2022-09-19,"2022"
"290","FLL-B","Laguna","B","3/10/22",1,"A","291","priach","priach","priach","priach","5",2.9,"Y","Y","N","291",NA,NA,NA,2022-10-03,"2022"
"291","FLL-B","Laguna","B","3/10/22",2,"A","292","priach","priach","priach","priach","5",3.5,"Y","Y","N","292",NA,NA,NA,2022-10-03,"2022"
"292","FLL-B","Laguna","B","3/10/22",3,"A","293","priach","priach","priach","priach","5",2.9,"Y","Y","N","293",NA,NA,NA,2022-10-03,"2022"
"293","FLL-B","Laguna","B","3/10/22",4,"A","294","priach","priach","priach","priach","5",2.7,"Y","Y","N","294",NA,NA,NA,2022-10-03,"2022"
"294","FLL-V","Laguna","V","3/10/22",1,"B","295","barpul","barpul","barpul","barpul","20",2.1,"Y","Y","N","295",NA,"barycholos pulcher",NA,2022-10-03,"2022"
"295","FLL-V","Laguna","V","3/10/22",1,"C","296","priach","priach","priach","priach","20",2.4,"Y","Y","N","296",NA,NA,NA,2022-10-03,"2022"
"296","FLL-V","Laguna","V","3/10/22",1,"C","297","priach","priach","priach","priach","20",3.9,"Y","Y","N","293",NA,NA,NA,2022-10-03,"2022"
"297","FLL-V","Laguna","V","3/10/22",1,"C","298","epibou","epibou","epibou","epibou","20",1.6,"Y","Y","N","298",NA,NA,NA,2022-10-03,"2022"
"298","FLL-V","Laguna","V","3/10/22",1,"D","299","barpul","barpul","barpul","barpul","20",2.4,"Y","Y","N","299",NA,NA,NA,2022-10-03,"2022"
"299","FLL-V","Laguna","V","3/10/22",2,"A","300","priach","priach","priach","priach","0020 + 0005 + 0002",2.9,"Y","Y","N","292",NA,"mal corte",NA,2022-10-03,"2022"
"300","FLL-V","Laguna","V","3/10/22",2,"A","301","priach","priach","priach","priach","20",3.9,"Y","Y","N","293",NA,NA,NA,2022-10-03,"2022"
"301","FLL-V","Laguna","V","3/10/22",2,"A","302","priach","priach","priach","priach","20",3.7,"Y","Y","N","302",NA,NA,NA,2022-10-03,"2022"
"302","FLL-V","Laguna","V","3/10/22",2,"B","303","cralon","cralon","priach","priach","20",3.9,"Y","Y","N","303",NA,NA,NA,2022-10-03,"2022"
"303","FLL-V","Laguna","V","3/10/22",2,"B","304","priach","priach","priach","priach","20",3.9,"Y","Y","N","304",NA,NA,NA,2022-10-03,"2022"
"304","FLL-V","Laguna","V","3/10/22",3,"A","305","priach","priach","priach","priach","20",3.4,"Y","Y","N","293",NA,NA,NA,2022-10-03,"2022"
"305","FLL-V","Laguna","V","3/10/22",3,"A","306","priach","priach","priach","priach","20",4.1,"Y","Y","N","306",NA,NA,NA,2022-10-03,"2022"
"306","FLL-V","Laguna","V","3/10/22",3,"A","307","barpul","barpul","barpul","barpul","20",1.8,"Y","Y","N","295",NA,NA,NA,2022-10-03,"2022"
"307","FLL-V","Laguna","V","3/10/22",3,"B","308","barpul","barpul","barpul","barpul","20",2.5,"Y","Y","N","295",NA,NA,NA,2022-10-03,"2022"
"308","FLL-V","Laguna","V","3/10/22",3,"C","309","priach","priach","priach","priach","20",3.4,"Y","Y","N","292",NA,NA,NA,2022-10-03,"2022"
